onset	duration	trial_type
0.0150	1.0180	regular
1.0330	1.0333	regular
2.0664	1.0360	regular
3.1024	1.0312	regular
4.1336	1.0332	regular
5.1668	1.0326	regular
14.2189	1.0983	number
15.3172	1.0331	number
16.3503	1.0331	number
17.3834	1.0337	number
18.4171	1.0329	number
19.4500	1.0333	number
26.5010	1.0324	irregular
27.5334	1.0334	irregular
28.5668	1.0330	irregular
29.5998	1.0334	irregular
30.6338	1.0327	irregular
31.6665	1.0338	irregular
38.7172	1.0990	tool
39.8171	1.0329	tool
40.8501	1.0329	tool
41.8830	1.0340	tool
42.9169	1.0326	tool
43.9495	1.0336	tool
53.0016	1.0320	regular
54.0336	1.0330	regular
55.0666	1.0333	regular
56.0999	1.0336	regular
57.1335	1.0327	regular
58.1662	1.0340	regular
65.2176	1.0496	house
66.2672	1.0328	house
67.2999	1.0335	house
68.3340	1.0329	house
69.3669	1.0333	house
70.4002	1.0328	house
79.4513	1.0654	irregular
80.5166	1.0192	irregular
80.9928	0.0000	button_press
81.5366	1.0486	irregular
82.5852	1.0316	irregular
83.6169	1.0331	irregular
84.6500	1.0338	irregular
93.7025	1.0313	face
94.7337	1.0329	face
95.7666	1.0497	face
96.8173	1.0331	face
97.8504	1.0355	face
98.8859	1.0480	face
105.9517	1.0315	regular
106.9842	1.0329	regular
108.0171	1.0334	regular
109.0504	1.0834	regular
110.1338	1.0330	regular
111.1668	1.0330	regular
118.2173	1.0997	number
119.3170	1.0333	number
120.3503	1.0333	number
121.3836	1.0325	number
122.4172	1.0328	number
123.4500	1.0330	number
130.5012	1.0323	irregular
131.5335	1.0338	irregular
132.5672	1.0333	irregular
133.6006	1.0331	irregular
134.6337	1.0335	irregular
135.6672	1.0329	irregular
140.7178	1.0327	tool
141.7506	1.0325	tool
142.7831	1.0340	tool
143.8171	1.0331	tool
144.8502	1.0194	tool
145.2158	0.0000	button_press
145.8704	1.0459	tool
152.9337	1.0999	regular
154.0336	1.0335	regular
155.0671	1.0330	regular
156.1001	1.0338	regular
157.1339	1.0330	regular
158.1669	1.0335	regular
167.2182	1.0318	house
168.2500	1.0329	house
169.2839	1.0212	house
169.7391	0.0000	button_press
170.3059	1.0604	house
171.3673	1.0332	house
172.4005	1.0323	house
177.4538	1.0466	irregular
178.5004	1.0333	irregular
179.5336	1.0502	irregular
180.5838	1.0334	irregular
181.6172	1.0192	irregular
182.1197	0.0000	button_press
182.6372	1.0462	irregular
191.7016	1.0328	face
192.1753	0.0000	button_press
192.7351	1.0652	face
193.8003	1.0497	face
194.8500	1.0330	face
195.8840	1.0492	face
196.9332	1.0339	face
205.9840	1.0168	regular
207.0008	1.0173	regular
207.4357	0.0000	button_press
208.0182	1.0488	regular
209.0669	1.0335	regular
210.1005	1.0335	regular
211.1339	1.0331	regular
218.1850	1.0818	number
219.2668	1.0329	number
220.2997	1.0338	number
221.3335	1.0332	number
222.3667	1.0195	number
222.8146	0.0000	button_press
223.3862	1.0476	number
228.4511	1.0987	irregular
229.5508	1.0324	irregular
230.5832	1.0335	irregular
231.6167	1.0357	irregular
232.6524	1.0305	irregular
233.6840	1.0326	irregular
238.7349	1.0320	tool
239.7669	1.0333	tool
240.8002	1.0352	tool
241.8354	1.0478	tool
242.8832	1.0340	tool
243.9172	1.0330	tool
250.9694	1.0312	regular
252.0007	1.0330	regular
253.0341	1.0329	regular
254.0671	1.0329	regular
255.1000	1.0187	regular
255.5876	0.0000	button_press
256.1187	1.0480	regular
263.1853	1.0319	house
264.2172	1.0332	house
265.2504	1.0333	house
266.2836	1.0332	house
267.3169	1.0334	house
268.3502	1.0336	house
277.4012	1.0330	irregular
278.4342	1.0328	irregular
279.4670	1.0327	irregular
280.5007	1.0326	irregular
281.5333	1.0333	irregular
282.5666	1.0338	irregular
291.6188	1.0315	face
292.6503	1.0333	face
293.6835	1.0334	face
294.7170	1.0495	face
295.7674	1.0327	face
296.8001	1.0338	face
